ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,備註,主建物面積,陽台面積,附屬建物面積,lon,lat,加油站數量(500公尺內),最近加油站距離,廟宇數量(500公尺內),最近廟宇距離,腳踏車站點數量(500公尺內),最近腳踏車距離,公車站點數量(500公尺內),最近公車站點距離,便利商店數量(500公尺內),最近便利商店距離,醫療機構數量(500公尺內),最近醫療機構距離,捷運站點數量(500公尺內),最近捷運站距離,郵局數量(500公尺內),最近郵局距離,火車站點數量(500公尺內),最近火車站點距離,國小數量(500公尺內),最近國小距離,國中數量(500公尺內),最近國中距離,高中數量(500公尺內),最近高中距離,大學數量(500公尺內),最近大學距離,ATM數量(500公尺內),最近ATM距離,金融機構數量(500公尺內),最近金融機構距離
PU-2598,高雄市,鳳山區,鳳東路,1.2871519588714000,,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.416666666666700,1.9200381123454500,-0.2122180416898800,1.0,,2.2126341513848400,1.7808284284743200,0.3366056272926950,120.37397117447300,22.619540863528800,1,341.76814507114600,0,620.5533561767680,2,77.3080619678462,19,86.4347544234263,2,41.77191895926470,6,376.4743813499060,0,604.5460719458800,0,566.790143154689,0,2140.038636453320,0,938.7785676,0,629.0097630781870,0,2300.8870178332000,0,2468.5467244825200,2,41.77191895926470,0,937.1148094798200
PU-2599,新北市,汐止區,忠孝東路,0.2336888358161760,,7,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.5,0.3774029703796250,0.2373196799454880,1.0,,0.5625291678896140,0.4891337665361480,-0.4384519028208030,121.66596337308300,25.073995952835200,0,830.3512333194940,5,174.7369472868960,10,45.684491464521900,187,44.99759730736750,13,61.7808472120062,12,147.29989151451900,0,5373.179899973830,1,263.99585274305400,1,458.1870426338810,0,587.6057777,0,1044.8723673553900,0,554.91936180249,0,7210.713855673880,15,128.40885323332800,1,317.8666252181150
PU-2600,新北市,三重區,力行路二段,-0.957702899545164,,3,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.333333333333330,-0.8251055406574260,0.0179576302127656,1.0,,-1.1509434679805300,-0.8520445746572540,0.4604440205339700,121.48048706355500,25.075624045309500,0,743.154324283259,7,137.95386597395400,12,122.92779403810900,135,80.35944743971550,18,42.25309839532600,26,207.02406450923000,0,541.2375035340280,0,593.9249242780440,0,4854.109629605330,3,155.5455379,1,497.9440221775450,1,497.9440221775450,0,4272.813483571290,22,51.78874088108500,6,210.1516983138960
PU-2601,台北市,信義區,忠孝東路五段,-1.204984218941860,,2,18,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.5,-0.7906332469822120,-0.8193256863726950,0.0,,-1.0335435763037800,-1.6420771089734700,-0.4384519028208030,121.5751887863710,25.04079122397280,1,260.5058850505450,2,301.2995645062960,11,37.59072616064620,132,59.221864199768800,27,44.304067441071700,93,13.225856832596700,1,102.29260006034000,1,153.3884807481710,0,992.7265175021800,0,533.8298471,0,568.5001629603590,1,309.05205386246700,0,2190.170260732150,48,19.692458906787000,18,19.692458906787000
PU-2602,高雄市,三民區,民族一路,-0.1598847754619100,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.0,0.835884476259972,1.2769722114252200,1.0,,0.5509306243745610,-0.6199831822879120,0.2341186811619840,120.31695774767000,22.66892288038470,1,253.81635945443700,2,130.3170969476210,6,244.0743524111320,90,114.50502731367400,8,321.0798567772190,22,66.26819581664360,0,1366.7280606744300,1,422.07396063899900,0,2311.7793248737700,0,688.7311237,0,1362.7772192029200,0,1379.6061027599400,7,274.30889745640700,14,196.15994227520000,6,118.05392155356700
PU-2603,基隆市,信義區,東明路,-0.5651146643089930,,7,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.416666666666700,0.0217638072969997,-0.8193256863726950,0.0,,0.6889815813342160,-0.1405033936424340,-0.4384519028208030,121.75945151825800,25.127785797532100,1,57.847055639230600,8,119.0864627937850,0,5199.807127279180,18,78.84819137066800,9,32.13541399014590,11,70.57090683452380,0,16348.735437901900,1,445.066977170907,0,1834.5312789334200,1,394.0937068,0,1039.3374063187600,1,96.1571389635948,0,787.0350645753860,12,32.13541399014590,0,600.1550891117000
PU-2604,高雄市,前鎮區,瑞南街,-0.9884658589025130,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.583333333333300,-0.6843436748169680,-0.8193256863726950,0.0,,-0.918123923763736,-0.5960945095440100,-0.148072222117123,120.31996276614500,22.596139174996900,1,215.6262839151690,0,601.2610412108220,7,219.09461797736800,26,257.1937991963030,2,357.2662142181090,0,567.2314406299960,2,376.2038927881210,0,860.4063007779260,0,4578.688082331490,0,554.1836621,0,776.0966114671020,0,729.2446113321940,0,3049.891340578210,2,357.2662142181090,0,919.0088164357800
PU-2605,台南市,南區,水交社路,0.3848599407831500,,7,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.6666666666666700,0.2601971718838970,0.8367033087926440,1.0,,-0.0807656602379587,0.1393353442147140,-0.4384519028208030,120.20104916932900,22.975345368483900,0,1102.470676347060,0,591.0645113744490,0,648.8400321815920,17,112.13523679048100,4,87.62254075882360,4,88.05756448055510,0,23915.885641591700,0,765.5978485852940,0,2688.5680789710400,1,197.3886459,0,504.966609408009,2,199.65832417844100,0,1264.7672789986600,6,87.62254075811790,0,692.7743718385210
PU-2606,新北市,淡水區,坪頂路,-0.5330779261657530,住,6,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.083333333333300,-0.6895145188682500,-0.8193256863726950,0.0,,-0.8971899671755920,-0.6575225251711880,-0.1053693278959940,121.45745391086800,25.161950834765200,2,276.12213974545900,0,995.228290170505,3,132.0550700691190,128,33.38238709606340,6,119.99794519531800,1,473.3040776330250,1,133.48967226596200,0,811.8804899330240,0,14008.461715120700,0,1324.559188,0,1820.4548247146200,0,1820.4548247146200,0,1688.2454041310700,9,95.22628436894820,0,1482.628613754660
PU-2607,台北市,中山區,新生北路二段,-0.2038181267941250,,2,3,其他,加強磚造,公寓(5樓含以下無電梯),55.583333333333300,-1.1146728075292200,-0.8193256863726950,0.0,,-0.6459824881178580,-1.6420771089734700,-0.4384519028208030,121.52801886064100,25.059528058893900,1,336.1638019676840,7,9.059255091754810,16,58.45839008897290,174,150.17351958175300,33,80.73791441388010,59,115.43096064285000,1,375.48158658394600,0,554.169881839859,0,1623.622633568070,5,493.4826918,2,352.7593571987330,0,668.7441104919350,0,1052.0934116103100,47,80.7379144145864,12,219.52980459579400
PU-2608,台中市,西屯區,上安北街,0.4833975449746590,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.25,1.1070665198383200,1.514871899163530,2.0,,0.7229285379636400,0.7024254874638520,0.4689845993781950,120.63625645691800,24.17430348470100,0,586.199306216246,1,475.245534362966,6,69.38701999757260,55,253.16538103449400,12,148.52105831795600,17,22.60173400338170,0,105943.56808807000,1,299.5413177955770,0,5891.67859563531,1,364.9935119,2,458.22591187018100,0,1467.4927707564400,0,1172.703730956790,13,136.7687459727630,1,161.74456380010900
PU-2609,新北市,汐止區,水源路二段,0.262024405411734,,14,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.166666666666700,0.6888026899123920,0.7810903947758980,1.0,,1.3857428661531300,0.8867095343453890,-0.2313428658483260,121.65517177491100,25.0559249358482,0,685.8159566727100,2,139.49575184128600,2,105.30215016849100,33,87.91576285704900,2,139.49575184128600,0,531.1572002534680,0,3867.3452056066500,0,877.1503881564950,0,1139.3827055289800,0,599.0025216,0,599.0025216260680,0,1234.1352902725600,0,5192.914205171780,1,136.44866830340400,0,732.9245388468990
PU-2610,台北市,士林區,中山北路七段,3.067077560438030,,6,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),12.416666666666700,2.4876818815306500,0.8938610259765230,1.0,,1.9817948463047600,1.7825347622417500,1.0689602631850600,121.53189794947100,25.120020024089800,0,2035.096663386820,3,251.5906442241050,5,153.50556499669100,190,135.22953290902300,16,163.8765161393060,40,82.40631827788210,0,1739.8252691815000,1,293.3843584155020,0,8089.442762250930,1,448.4012411,0,671.3599522610060,0,1241.5890039136800,0,1124.888286856800,30,136.42389316324200,9,125.52491136837300
PU-2611,桃園市,桃園區,桃鶯路,-0.3786622903290590,,5,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.416666666666700,-0.0873984560078447,0.7656423631045800,1.0,,-0.3048155739921530,-0.2667720924316350,0.2725512859610010,121.32220162253800,24.977734298628600,1,295.481733577565,1,101.21010725063100,1,113.97758694659200,18,22.649055126011500,7,123.91883554987500,4,58.78348087684180,0,9498.555080914550,1,33.791729811385600,0,1536.2662032499200,0,738.0741837,0,852.064298604196,0,1944.18783061541,0,2169.451877786560,12,33.791729811385600,2,131.5192060460470
PU-2612,新北市,三重區,新北大道一段,-0.1323182798502860,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.833333333333300,-0.7337539624181090,-0.8193256863726950,0.0,,-0.1860012257891720,-0.6797048641476700,-0.4384519028208030,121.48221023319300,25.062545779540300,0,842.6799232000820,2,189.51879662812400,13,155.49723554204800,74,134.92125005202700,20,119.25585045764700,24,109.12555750877900,0,783.9088802224960,1,430.5519736795550,0,3678.5278049685400,1,491.6874353,1,426.9619045002940,1,417.36581089920800,0,4027.3814973368700,30,119.25102286564700,2,267.2110355606670
PU-2613,台北市,信義區,中坡南路,0.9521000710582710,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.25,0.1780382052913040,-0.8193256863726950,0.0,,0.3336701019462520,0.4823084314664620,-0.4384519028208030,121.58527774067100,25.040950442167300,0,788.7292935775820,2,218.82765471611900,12,114.04257967770500,96,19.163904264576100,20,39.83042393349190,35,39.83042393349190,0,515.7793776137940,1,297.96034465138200,0,1181.8817283843900,2,266.4011617,1,427.9007730875210,1,246.75977080113100,0,2615.063332342500,25,47.27827517368270,3,408.25648615873100
PU-2614,基隆市,仁愛區,獅球路,0.9423905120111080,,9,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.25,-0.644125998862552,0.9556531526617970,1.0,,-0.8957755106493660,-0.8281559019133510,0.7657697142150450,121.7361073039230,25.124391788103000,2,336.94291523374100,6,84.93326386096000,0,7310.364436585920,13,345.39336284044300,7,235.0030431615900,4,121.61729180215400,0,14059.848517626400,1,339.1746971032010,0,614.5341593469220,0,980.0829828,0,1230.8631626034200,0,1230.8631626034200,0,2170.5587981253900,10,235.0030431615900,0,645.3220116108730
PU-2615,新北市,板橋區,光華街,-0.8455142321388310,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),25.333333333333300,-1.2801398171702500,-0.8193256863726950,0.0,,-1.314454642412250,-0.9151789240518550,-0.056260999541695,121.45326841028400,25.01139313629680,0,865.3761979057040,11,117.4768704922810,8,280.00932344816600,81,95.2234817899875,6,107.16654896689600,30,93.22858458864550,0,687.7144946537760,1,341.87788910634900,0,1097.3437827385700,0,509.1226272,1,459.7064164685370,0,584.3560908958700,0,840.6083614007590,12,107.16654896689600,2,405.98621654805100
PU-2616,桃園市,蘆竹區,南順六街,-0.2341965491595070,,5,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.666666666666700,-0.2505673127371910,-0.8193256863726950,0.0,,-0.102548290741839,0.1495733468192440,-0.4384519028208030,121.29146466704900,25.03996650264970,0,688.0921374685060,1,475.46807229260400,8,81.91016003109110,79,57.51436863061910,16,88.86489609943200,18,29.758270703836400,0,4573.590674838340,1,254.52650836680800,0,6044.246528243850,0,750.2990764,0,1774.7440722475900,0,1493.0069886480100,0,3859.1710218217000,22,88.86489609943200,1,422.56633632634400
PU-2617,新北市,鶯歌區,光明街,0.0394255541869152,,8,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.666666666666670,-0.2746979183098410,1.0823270123666100,1.0,,-0.5138722485683520,-0.3008987677800670,-0.148072222117123,121.34919166732000,24.95631244201300,0,518.3421347677070,2,358.3077712772210,6,101.98272053332400,75,67.03932086061230,11,118.00656960826200,31,91.80293787570740,0,7213.356368723060,1,413.283419362836,0,659.9108639188210,4,281.8891983,0,781.560993127519,0,2354.509927298890,0,2582.9341311906200,19,120.98981929950700,3,131.1784297758010
PU-2618,台中市,西屯區,上安路,-0.9154518975528040,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.083333333333300,0.0424471835021281,-0.2770997747094170,1.0,,0.0728443185101818,-0.2735974275013210,-0.4384519028208030,120.63938410936900,24.171547960696600,1,436.3424035119980,0,565.3564216967400,15,162.60134981824300,96,231.00723753181900,18,19.127596359566400,29,47.919584251469700,0,106020.65192569700,0,596.413185871253,0,5466.555200317150,2,113.8470925,2,380.8727545117820,0,1678.068834091920,0,1095.8973234768000,22,19.038786715245900,4,340.2456328904010
PU-2619,台北市,信義區,永吉路,-0.7948034163232010,,4,8,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),4.083333333333330,-1.1945336212101400,-0.8193256863726950,0.0,,-1.7235154697968100,-0.9168852578192760,0.0163339206342247,121.56984170187900,25.04599392296860,0,566.2510306796710,7,120.81309651561100,8,68.09426381793840,151,26.8038619614241,16,108.8607080647980,27,60.83419754970290,0,682.3918165287830,1,130.0483473789210,0,910.2066561547000,1,140.294729,0,500.2260458982610,0,521.0172231529810,0,2431.6815291570000,23,40.36241905705700,8,127.15017727808400
PU-2620,台中市,北屯區,祥順路一段,-0.7060715054268460,,10,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.6666666666666670,-0.609653705187338,0.3052910192992890,1.0,,-0.8352367713268940,-0.7769658888907020,-0.2292077211372690,120.7277399692210,24.15946947052760,0,1085.028522190550,0,555.4095360520970,7,15.652937865131200,32,29.838994776790700,5,230.07301619026000,5,215.6338316668250,0,102486.30693403600,0,1724.5891665166200,0,2898.9660720485500,0,959.42682,0,1427.819695767490,0,1763.3790498826900,0,1749.4354603062700,3,298.5528210900050,0,908.3784734974600
PU-2621,新北市,三峽區,民生街,0.1959801770414250,,8,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.1666666666666670,-0.0615442357514343,0.6188860622270540,1.0,,-0.3113220740127930,-0.1831617378279750,-0.2163968528709300,121.37852352234300,24.936360430667000,0,609.045456497003,1,388.6411942194240,5,205.59009151494200,110,168.4170358190850,8,145.16827569972900,8,156.52898179571900,0,4989.846982081670,1,408.8057174136470,0,3071.688989950950,0,540.6854268,0,994.8215104045130,0,1333.2068636970800,0,1137.9144813431700,8,145.16827569972900,4,384.4746368040850
PU-2622,新北市,中和區,圓通路,0.8298413411748060,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),32.666666666666700,0.3980863465847530,-0.8193256863726950,0.0,,0.8165655599997990,1.156310269598010,1.4233942852204400,121.49059012441300,24.988911925277700,0,839.0326841215650,1,356.90368186051800,5,96.93519915256220,46,109.43910733979200,8,88.30689473888700,1,283.5209633236050,0,1549.1510616588900,0,699.2605063212280,0,3952.4112565407000,1,107.9643743,1,405.41268154841800,1,405.41268154841800,0,1899.579344691450,10,67.2208024369649,0,737.2218747171380
PU-2623,台北市,萬華區,康定路,-1.444166227945250,,7,26,住家用,其他,住宅大樓(11層含以上有電梯),6.666666666666670,-1.2473911381788000,-0.8193256863726950,0.0,,-1.5645305562490100,-0.7684342200535940,-0.4384519028208030,121.5020193654290,25.039593904296100,1,189.13883701577100,8,76.62455095474210,9,78.37517182943860,221,10.512813189533800,28,7.684755633904730,50,22.921263962950800,0,507.53823429203600,2,162.9178781775210,0,712.0766122067040,1,177.179717,1,469.6625603844710,0,1123.8239822296400,0,1288.0172590713400,45,4.27102786599269,15,18.84992663644530
PU-2624,台北市,文山區,萬安街,1.782291403152740,,3,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),38.416666666666700,-0.7492664945719550,-0.8193256863726950,0.0,,-0.7616850319631430,-0.4288738003366900,-0.4384519028208030,121.571368461753,24.999033092474500,0,1242.0025836412500,1,490.40684161440500,3,341.7090236597330,271,189.5906724266630,5,198.9909830956020,3,197.0804292963810,2,198.07536218821200,1,453.91526468923100,0,5615.757445997310,1,453.5720375,0,1269.633777909370,1,272.0648209259750,0,1538.5168375450200,9,198.9909830956020,0,817.0822496686530
PU-2625,台南市,仁德區,北保路,-0.1202293981653280,,4,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.3333333333333300,-0.7366266535577100,0.8073520486171390,1.0,,-0.9379263151309000,-0.7872038914952320,-0.4384519028208030,120.25084795105600,22.95545111393110,2,290.0371817540490,2,74.84592853180980,0,2977.198764353480,6,231.40276652575600,5,152.37034261553100,5,204.54586399314200,0,20054.601539918800,1,202.82370858202600,0,3179.494509483270,0,741.7245558,1,348.1940150970630,0,3920.8157820565900,0,954.2336629531050,5,152.37034261553100,0,537.9795743678740
PU-2626,新北市,三重區,重新路三段,-0.2729146175381710,,4,24,住家用,鋼骨造,住宅大樓(11層含以上有電梯),6.25,1.1501568869323400,1.0313485078512600,1.0,,0.9399061690867040,0.1598113494237730,1.6283681774818600,121.49460590408600,25.06159317122910,1,162.61100139446600,6,134.6134203974450,7,223.75105538087900,259,37.186374426349900,28,22.487737479617300,54,34.782591838493300,1,399.4758979519910,1,359.05790047442200,0,2787.4459556042700,0,509.2821225,0,600.8133895328070,0,821.320361898959,0,2812.5141387260000,45,63.18274811820490,15,35.444169083544900
PU-2627,新北市,三重區,五華街,0.2130199724979570,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.333333333333300,-0.6498713811417540,-0.8193256863726950,0.0,,-0.1404557256446950,-0.1268527235030610,-0.4384519028208030,121.49402630724100,25.085122269300800,1,409.0277158862510,0,740.5760569429770,5,103.82425099139700,102,53.13991823041040,14,41.02080389517830,13,94.71648800946070,0,1205.3836199741200,0,531.4998403884,0,4756.7435020899500,2,403.2968822,1,313.6782123339520,1,498.8088345952470,0,3437.324442716100,14,40.87982199909480,1,295.6465818694090
PU-2628,新北市,板橋區,光武街,-0.9246327182360140,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.5,-1.293928734640340,-0.8193256863726950,0.0,,-1.3325596859479500,-1.6420771089734700,-0.4384519028208030,121.46614671118500,25.02934645860080,0,893.5092537430310,1,491.7082481360420,16,250.3284003235470,38,170.6319641039300,25,212.86279119509900,26,188.65810597104100,1,363.6275682625500,0,752.7418209152030,0,1645.0471977528000,0,870.5969229,1,239.35286704965200,0,1491.647773862100,0,919.4105083509070,25,216.55061181352500,2,329.8802009299580
PU-2629,新北市,新莊區,中和街,-0.8017250821786040,,3,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.5,-1.0009142384010200,0.2141476324385100,1.0,,-0.8952097280388750,-1.0465666241433200,0.0504962360111282,121.44745871774300,25.051315227028500,0,644.7906530224350,1,470.8516859061240,5,98.46233450870150,239,148.36732493551100,26,22.846285745153400,50,66.72951298722920,0,836.9037737614160,1,333.6742884662310,0,4368.930615718760,1,51.14732597,2,441.3764764910420,0,1743.1025734873100,0,2430.6841746595000,34,36.81303489122450,11,267.58971040455900
PU-2630,新北市,新莊區,中華路一段,1.105049659613090,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.083333333333300,0.0728977095819005,-0.8193256863726950,0.0,,0.9650834952535270,0.3014370521197690,-0.4384519028208030,121.4525637557660,25.04078197222970,0,707.2941600100340,2,310.9494726150840,6,1.405273223377080,80,15.83067400293520,14,122.84962856035100,31,74.02252214469000,0,522.2915580655760,1,396.0989171494200,0,3094.60173449259,0,558.3207641,1,472.22328556884600,1,472.22328556884600,0,2090.6437166958600,18,94.84292893132420,3,339.0987658395550
PU-2631,台北市,松山區,八德路四段,0.6019551063104430,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.666666666666700,-0.7762697912842060,-0.8193256863726950,0.0,,-0.3169799001176970,-0.3060177690823320,-0.4384519028208030,121.56306024947900,25.04971224968740,1,493.10256299979600,7,56.4889423404372,10,184.00011483926600,149,120.05018865941700,35,91.3280306074506,54,37.23764777595680,1,266.2474349208700,1,421.8729975817840,0,1515.1301273428600,1,290.0772165,2,218.79819805831300,1,218.79819805831300,0,2701.6535576838400,59,51.46227592110710,17,156.0314257565950
PU-2632,新北市,淡水區,沙崙路一段,-0.5713633904284540,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.9166666666666700,-0.7619063355862,0.4937570056893740,1.0,,-0.8884203367129900,-1.0363286215387900,-0.4384519028208030,121.43058504005400,25.188411242661100,0,1636.2850941198600,2,275.9991595430890,8,71.33906182025170,132,44.24564305682370,6,30.51586828167280,0,860.392058043635,1,252.64568486363900,0,1342.875479897640,0,17864.686445209200,0,974.1409009,0,1501.4795610123500,0,1501.4795610123500,0,571.2201890998680,6,30.51586828167280,0,1366.747177962910
PU-2633,台北市,中山區,林森北路,-1.3656966480220100,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.333333333333300,-1.2950778110961800,-0.8193256863726950,0.0,,-1.6646740783058100,-1.0926376358637000,-0.1651533798055750,121.52529350256400,25.064241344786100,0,903.4490648664400,9,218.53139602873000,16,109.81272053014000,270,38.9285942648131,38,63.45205013451270,54,21.367531012620100,1,219.33754261521500,2,98.27431860013630,0,1935.245834726060,5,102.5248817,2,255.17175672174700,2,381.71825334513900,4,477.5856361748310,64,64.10195337152980,17,22.212297495979500
PU-2634,新北市,新店區,中央路,1.3200058381225700,,14,28,住家用,其他,住宅大樓(11層含以上有電梯),9.166666666666670,1.5126905087500100,0.6884022047479870,1.0,,1.2663627353396600,0.4225867496067050,0.699580228172294,121.52965841688100,24.972743992585400,0,945.013220662359,1,119.58870101505700,8,149.83380669228500,39,80.27924364084370,7,86.82971090297010,10,45.019186312701500,1,133.4875899873780,1,32.23666139020420,0,7370.576046094630,0,1012.730592,0,942.7164046772750,1,391.78077121538900,0,872.6543189556040,11,32.236661390204200,0,714.3166047260910
PU-2635,新北市,板橋區,廣和街,-0.5474019291165190,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.166666666666700,-0.2861886828682460,0.5957140147200760,1.0,,-0.6199564880353010,0.97202622271647,-0.2783160494915680,121.46220663811400,24.993282160346000,1,362.2378704925750,1,376.6506917537990,8,59.38604556787450,104,167.31417219896300,15,45.918518490453600,11,50.92797827705940,0,1128.5742719198900,1,308.80577522222300,0,2135.0514952736500,2,120.7705317,0,1204.5519202153300,0,543.0949040269940,0,941.5766556843170,18,45.918518490453600,0,635.9790887980680
PU-2636,台北市,內湖區,港華街,-0.5140673786253910,,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.5,-0.4562519983326350,0.6420581097340320,2.0,,-0.8824796193028410,-0.7223632083332100,1.3230424838007800,121.57504076642600,25.083394993598400,1,469.33069874263300,1,264.1627222980850,8,50.79310849123070,158,194.90663791548300,11,46.503254239142100,30,50.95194406625440,1,368.51955168690500,0,685.2718354399490,0,3782.5563495059400,1,266.2469137,1,207.53984734654300,2,357.08116871205100,0,1024.731426417300,21,48.196764203150200,5,338.01441779978600
PU-2637,新竹縣,竹北市,成功十二街,1.8118286508481900,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.916666666666670,1.9648520941232300,2.2702806478910000,2.0,,1.3939467140052400,0.7792105069978260,1.8055851884995400,121.02176235056100,24.813265977691600,1,115.01823250019100,0,1150.4825430549000,0,2104.7741535121000,4,211.67158221016600,6,120.71973407587800,15,83.5540955591502,0,26394.12748546830,0,592.222932207379,0,1875.7242460778600,1,397.0393575,0,761.9835182742560,0,1331.7531565908500,0,3169.10397844776,11,120.71973407587800,1,370.6207278777150
PU-2638,新北市,永和區,永和路二段,-1.130840680178250,,15,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.75,-0.7377757300135500,-0.8193256863726950,0.0,,-0.9294395759735440,-1.1011693047008100,0.5970932820415840,121.51657452612800,25.015366731632400,0,1113.8930952491100,3,226.25942223469000,16,117.61300722738400,138,82.83565586144550,22,46.82914343940580,41,44.60616795268410,1,201.35009525588600,1,359.7129788289960,0,2622.7248008967100,2,386.596229,0,981.9816966582510,0,981.9816966582510,0,1625.087856415490,33,46.82914343940580,7,146.56401355989900
PU-2639,台北市,中山區,大直街,0.4519616458813670,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.0,-0.1454268170277890,-0.8193256863726950,0.0,,0.495201037241258,0.9873832266232650,-0.4384519028208030,121.54801159184900,25.08436395829770,1,252.22689511355200,5,116.20548716573200,5,46.94792823686830,178,121.55125477100400,11,115.54327936296800,33,123.74448204390400,0,560.2765081042480,1,264.4840463300560,0,4922.681853054550,1,454.7063799,0,768.4554207151660,0,768.4554207151660,6,212.05823482897000,19,115.54327936296800,10,122.33644092374100
PU-2640,新北市,新莊區,福美街,0.0145748510810566,,15,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.5,0.0177420397015581,1.3186818969377800,1.0,,-0.2015602475776570,-0.7752595551232810,0.8255537661246260,121.46045716549900,25.058064654241500,0,558.2142101856960,0,532.3791016018940,15,41.99682021490220,96,51.35521773427940,11,88.3663372634954,5,64.20577635605160,2,389.56769130108100,0,690.8898687903630,0,4814.691542885310,0,534.8783238,1,415.8518939557110,0,1643.54324461605,0,3853.4352422135500,15,69.29156131805990,2,65.20859126826600
PU-2641,台北市,松山區,南京東路三段,-0.7290716242588650,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),36.583333333333300,-0.7688007943212430,-0.8193256863726950,0.0,,-1.077957511227270,-0.4459371380109060,-0.4384519028208030,121.54786138580600,25.052829593753300,0,505.1263761477000,2,432.41984716972300,13,120.89526615807200,219,78.00912922612310,28,71.06036190671190,56,62.252623693521100,3,369.4617151058340,1,143.20370165889400,0,3065.254351453430,1,408.0816533,1,184.23994509411600,0,709.3635408039670,0,1713.0538727160000,61,71.08304922345960,25,121.32844464246200
PU-2642,台中市,北屯區,大連路三段,-0.3976728378694210,,7,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.083333333333300,-0.3241082059109820,-0.8193256863726950,1.0,,-0.0980220298579156,-0.2155820794089860,-0.4384519028208030,120.6911783575340,24.17694376208340,0,656.0734138195840,1,203.3248882306040,5,358.87730209977500,17,89.39223764132240,11,61.48675610803450,48,88.85489800168980,0,102686.03608962800,0,658.3118467953680,0,1163.2860288517400,1,453.7499042,0,629.8247035771530,0,1771.4494446925200,0,2559.1802629112300,14,52.60818081737210,2,120.71947462951300
PU-2643,台北市,中正區,南海路,0.2062184744525430,,5,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),41.25,-0.952653027255718,-0.8193256863726950,0.0,,-0.7721520102572150,-1.0312096202365300,-0.4384519028208030,121.50756016277400,25.027847562543400,1,401.6993497914330,2,109.88118948579800,14,114.87170876731000,207,24.34205062545780,14,80.47575045957230,36,96.36342599193430,0,920.2626925260140,2,331.97797263281600,0,998.182157357249,3,449.8244121,2,493.4482699367630,0,590.1619803413100,0,1076.4931764616900,16,80.72373084649890,3,25.8714349600353
